"","id","ntile","ntile_e","ntile_o","meanpercodd","meanperceven","revindex_odd","revindex_even","revindex","meanconf_new","meanconf_corr","meanconf_incorr","meanur","X.1","X","order","trial","gender","age","manipulation","group","preforder","eyedom","stais","stait","debriefq1","debriefq2","debriefq3","fsq","included","comments","fullspiderbreak","partialspiderthrough","spider","shockprob","precshock","randomguess","sessiondate","sessiontime","procedure","stage","visresp","visrt","confresp","confrt","dcm1","dcm2","dcm3","bleedlevel","meanperc","medianperc","medianresp","meanresp","medianconf","meanconf","meanus","iscorrect","correctresp","correctrespn","stim","firstunsafespidertype","ctrial","ntrials","logdcm2","trialeven","ordertype","spidernum","visrespnum","shockapplied","hasproblem"
"11","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,267,267,"A",11,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","high",NA,18,"12/30/2011","16:04:54","CSplusUS","Acquisition",2,1484,NA,NA,0.71282,1.7733,3.5865,NA,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSplus","X",5,32,1.02003794686201,FALSE,"RevSpAFirst",0,1,1,"TRUE"
"12","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,268,268,"A",12,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",1,18,"12/30/2011","16:04:54","CSplusUS","Acquisition",NA,NA,2,87,0.5885,1.2327,1.9842,NA,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,NA,0.466666666666667,14,"CSplus","X",6,32,0.803211615422254,TRUE,"RevSpAFirst",0,NA,1,"TRUE"
"13","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,269,269,"A",13,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","low",1,18,"12/30/2011","16:04:54","CSminus","Acquisition",1,1527,1,1563,1.1404,1.4832,0.59187,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSminus","X",7,32,0.909548051006763,FALSE,"RevSpAFirst",1,0,0,"TRUE"
"14","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,270,270,"A",14,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",NA,18,"12/30/2011","16:04:54","CSplusUS","Acquisition",2,1378,1,1771,0.88702,1.1279,2.8099,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSplus","X",7,32,0.755135577894014,TRUE,"RevSpAFirst",0,1,1,"TRUE"
"15","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,271,271,"A",15,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",1,18,"12/30/2011","16:04:54","CSplusUS","Acquisition",2,1050,2,1231,0.60098,0.75004,3.1742,0.5,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSplus","X",8,32,0.559638644817059,FALSE,"RevSpAFirst",0,1,1,"TRUE"
"16","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,272,272,"A",16,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","low",1,18,"12/30/2011","16:04:54","CSminus","Acquisition",1,1164,2,1325,1.7805,0.74741,0.48636,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSminus","X",8,32,0.558134691653624,TRUE,"RevSpAFirst",1,0,0,"TRUE"
"17","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,273,273,"A",17,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",NA,18,"12/30/2011","16:04:54","CSminusRev","Reversal",NA,NA,1,258,1.1932,0.398,0.75773,NA,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,NA,0.466666666666667,14,"CSplus","X",9,32,0.335042643811619,FALSE,"RevSpAFirst",0,NA,1,"TRUE"
"18","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,274,274,"A",18,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","random",NA,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,1132,2,1343,0.39665,0.79481,3.4539,0.5,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",9,32,0.584899166755607,TRUE,"RevSpAFirst",1,1,0,"TRUE"
"19","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,275,275,"A",19,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","random",1,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,951,2,1313,0.95432,1.1706,3.3578,0.5,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",10,32,0.775003627029778,FALSE,"RevSpAFirst",1,1,0,"TRUE"
"20","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,276,276,"A",20,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","low",1,18,"12/30/2011","16:04:54","CSminusRev","Reversal",1,569,2,434,1.3962,0.57352,0.96045,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSplus","X",10,32,0.4533151479595,TRUE,"RevSpAFirst",0,0,1,"TRUE"
"21","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,277,277,"A",21,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",NA,18,"12/30/2011","16:04:54","CSminusRev","Reversal",1,783,2,1406,0.9709,1.1402,0.56475,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSplus","X",11,32,0.760899282610764,FALSE,"RevSpAFirst",0,0,1,"TRUE"
"22","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,278,278,"A",22,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","high",NA,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,1675,NA,NA,0.50011,0.8212,4.0399,NA,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",11,32,0.59949562447849,TRUE,"RevSpAFirst",1,1,0,"TRUE"
"23","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,279,279,"A",23,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",1,18,"12/30/2011","16:04:54","CSminusRev","Reversal",NA,NA,1,273,0.88272,0.77677,1.2673,NA,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,NA,0.466666666666667,14,"CSplus","X",12,32,0.574797109169182,FALSE,"RevSpAFirst",0,NA,1,"TRUE"
"24","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,280,280,"A",24,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",NA,18,"12/30/2011","16:04:54","CSminusRev","Reversal",1,1292,2,920,1.4774,0.88772,0.94529,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSplus","X",13,32,0.635369751640277,TRUE,"RevSpAFirst",0,0,1,"TRUE"
"25","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,281,281,"A",25,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","high",NA,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,984,2,1760,0.1725,0.85421,3.201,0.5,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",12,32,0.617458729337673,FALSE,"RevSpAFirst",1,1,0,"TRUE"
"26","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,282,282,"A",26,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",1,18,"12/30/2011","16:04:54","CSminusRev","Reversal",1,792,2,568,1.6846,1.2457,1.553,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSplus","X",14,32,0.809017276602359,TRUE,"RevSpAFirst",0,0,1,"TRUE"
"27","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,283,283,"A",27,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","random",NA,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,1366,1,799,0.33424,1.08,3.0332,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",13,32,0.732367893713227,FALSE,"RevSpAFirst",1,1,0,"TRUE"
"28","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,284,284,"A",28,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",1,18,"12/30/2011","16:04:54","CSminusRev","Reversal",1,1421,1,900,1.1277,0.83165,0.41117,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSplus","X",15,32,0.605217199965003,TRUE,"RevSpAFirst",0,0,1,"TRUE"
"29","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,285,285,"A",29,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","random",NA,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,1453,1,691,0.023493,1.6415,3.508,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",14,32,0.971346937622233,FALSE,"RevSpAFirst",1,1,0,"TRUE"
"30","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,286,286,"A",30,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider A","random",1,18,"12/30/2011","16:04:54","CSminusRev","Reversal",1,1276,1,873,0.91643,0.41686,0.28561,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,0,0.466666666666667,14,"CSplus","X",16,32,0.348443155545187,TRUE,"RevSpAFirst",0,0,1,"TRUE"
"31","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,287,287,"A",31,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","random",NA,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,588,1,436,0.42288,0.98443,2.5135,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",15,32,0.685331719250256,FALSE,"RevSpAFirst",1,1,0,"TRUE"
"32","1111",2,2,3,0.115384615384615,0.0416666666666667,0.914260683333333,0.117315,0.7349320125,1.36,1.36363636363636,1.36363636363636,1.949008125,288,288,"A",32,"M",24,"CFS","Unaware","A",1,23,31,1,3,3,27,"Yes","","","","Spider B","random",1,18,"12/30/2011","16:04:54","CSplusUSRev","Reversal",2,647,1,365,0.0074633,0.34404,1.5421,0,0.08,0,1,1.46666666666667,1,1.38709677419355,0.907697196875,1,0.466666666666667,14,"CSminus","X",16,32,0.295680003562843,TRUE,"RevSpAFirst",1,1,0,"TRUE"
"33","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,289,289,"A",1,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider B","random",NA,18,"9/17/2011","16:56:08","CSminus","Acquisition",1,855,1,933,0.61139,0.45042,0.33105,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSminus","X",1,32,0.371853169662936,FALSE,"RevSpAFirst",1,0,0,"FALSE"
"34","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,290,290,"A",2,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","random",NA,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",1,1813,1,781,0.0020693,0.00084125,3.9793,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSplus","X",1,32,0.000840896347544842,TRUE,"RevSpAFirst",0,0,1,"FALSE"
"35","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,291,291,"A",3,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider B","random",1,18,"9/17/2011","16:56:08","CSminus","Acquisition",1,1699,1,1695,1.6566,3.8373,0.0030169,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSminus","X",2,32,1.57635671383198,FALSE,"RevSpAFirst",1,0,0,"FALSE"
"36","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,292,292,"A",4,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","random",NA,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",2,833,3,1151,0.48343,1.6237,3.598,1,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,1,0.090909090909091,3,"CSplus","X",2,32,0.964585535277461,TRUE,"RevSpAFirst",0,1,1,"FALSE"
"37","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,293,293,"A",5,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider B","random",1,18,"9/17/2011","16:56:08","CSminus","Acquisition",NA,NA,1,45,0.90505,0.37803,0.55634,NA,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,NA,0.090909090909091,3,"CSminus","X",3,32,0.320654943036637,FALSE,"RevSpAFirst",1,NA,0,"FALSE"
"38","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,294,294,"A",6,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","random",NA,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",1,904,1,1556,0.8737,0.34418,2.183,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSplus","X",3,32,0.295784161704756,TRUE,"RevSpAFirst",0,0,1,"FALSE"
"39","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,295,295,"A",7,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider B","random",1,18,"9/17/2011","16:56:08","CSminus","Acquisition",NA,NA,1,659,1.1485,0.48191,0.66762,NA,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,NA,0.090909090909091,3,"CSminus","X",4,32,0.393331796284891,FALSE,"RevSpAFirst",1,NA,0,"FALSE"
"40","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,296,296,"A",8,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","random",NA,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",1,1566,1,431,0.091585,0.0053694,4.6264,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSplus","X",4,32,0.00535503616566059,TRUE,"RevSpAFirst",0,0,1,"FALSE"
"41","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,297,297,"A",9,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider B","random",1,18,"9/17/2011","16:56:08","CSminus","Acquisition",2,691,3,711,2.672,0.18549,0.70402,1,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,1,0.090909090909091,3,"CSminus","X",5,32,0.170156191228362,FALSE,"RevSpAFirst",1,1,0,"FALSE"
"42","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,298,298,"A",10,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider B","random",NA,18,"9/17/2011","16:56:08","CSminus","Acquisition",1,795,1,873,0.4064,0.64726,0.42777,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSminus","X",6,32,0.499113301517299,TRUE,"RevSpAFirst",1,0,0,"FALSE"
"43","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,299,299,"A",11,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","high",NA,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",1,1387,1,819,2.1416,2.3816,2.074,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSplus","X",5,32,1.21834897027044,FALSE,"RevSpAFirst",0,0,1,"FALSE"
"44","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,300,300,"A",12,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","random",1,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",1,1518,1,763,0.0030551,0.68089,4.4193,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSplus","X",6,32,0.519323415045631,TRUE,"RevSpAFirst",0,0,1,"FALSE"
"45","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,301,301,"A",13,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider B","low",1,18,"9/17/2011","16:56:08","CSminus","Acquisition",1,873,1,566,0.36226,0.074587,0.012942,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSminus","X",7,32,0.071936401714748,FALSE,"RevSpAFirst",1,0,0,"FALSE"
"46","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,302,302,"A",14,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","random",NA,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",1,1405,1,805,0.0011279,0.003461,6.2537,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSplus","X",7,32,0.00345502452294812,TRUE,"RevSpAFirst",0,0,1,"FALSE"
"47","1429",2,2,2,0.0714285714285714,0.0625,0.677250833333334,-0.226751391666667,-0.17066316875,1.13333333333333,3,3,1.731143090625,303,303,"A",15,"F",26,"CFS","Unaware","A",1,28,35,1,1,3,24,"Yes","","","Yes","Spider A","random",1,18,"9/17/2011","16:56:08","CSplusUS","Acquisition",1,938,1,772,1.0377,0.87921,3.2626,0,0.066666666666667,0,1,1.09090909090909,1,1.16666666666667,0.948083353125,0,0.090909090909091,3,"CSplus","X",8,32,0.630851475761775,FALSE,"RevSpAFirst",0,0,1,"FALSE"
